id	type	modified	language	license	datasetID	institutionCode	ownerInstitutionCode	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	waterBody	country	countryCode	stateProvince	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferenceProtocol
Station_64_Date_22MAY1995:17:40:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_22MAY1995:17:40:00.000	Bag Seine	0.03	hectares	120 seconds	1995-05-22 17:40:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.15	-97.122222	WGS84	100	Handheld GPS
Station_64_Date_04DEC1996:13:06:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_04DEC1996:13:06:00.000	Bag Seine	0.03	hectares	120 seconds	1996-12-04 13:06:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.15	-97.122222	WGS84	100	Handheld GPS
Station_64_Date_20OCT2003:17:20:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_20OCT2003:17:20:00.000	Bag Seine	0.03	hectares	120 seconds	2003-10-20 17:20:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.6	28.15	-97.1225	WGS84	100	Handheld GPS
Station_64_Date_02NOV1998:15:55:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_02NOV1998:15:55:00.000	Bag Seine	0.03	hectares	120 seconds	1998-11-02 15:55:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.6	28.150556	-97.121111	WGS84	100	Handheld GPS
Station_64_Date_20MAR2008:10:07:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_20MAR2008:10:07:00.000	Bag Seine	0.03	hectares	180 seconds	2008-03-20 10:07:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.150556	-97.121389	WGS84	100	Handheld GPS
Station_64_Date_04MAR2002:15:02:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_04MAR2002:15:02:00.000	Bag Seine	0.03	hectares	120 seconds	2002-03-04 15:02:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.150833	-97.121667	WGS84	100	Handheld GPS
Station_64_Date_27OCT1998:09:48:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_27OCT1998:09:48:00.000	Bag Seine	0.03	hectares	120 seconds	1998-10-27 09:48:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.8	28.151111	-97.121111	WGS84	100	Handheld GPS
Station_64_Date_16JUN2008:17:33:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_16JUN2008:17:33:00.000	Bag Seine	0.03	hectares	120 seconds	2008-06-16 17:33:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.151389	-97.117222	WGS84	100	Handheld GPS
Station_64_Date_01OCT1990:15:59:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_01OCT1990:15:59:00.000	Bag Seine	0.03	hectares	60 seconds	1990-10-01 15:59:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.151389	-97.119444	WGS84	100	Handheld GPS
Station_64_Date_21SEP1993:18:20:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_21SEP1993:18:20:00.000	Bag Seine	0.03	hectares	120 seconds	1993-09-21 18:20:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.6	28.151389	-97.119444	WGS84	100	Handheld GPS
Station_64_Date_22AUG1997:08:47:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_22AUG1997:08:47:00.000	Bag Seine	0.03	hectares	120 seconds	1997-08-22 08:47:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.151389	-97.119444	WGS84	100	Handheld GPS
Station_64_Date_11SEP2000:16:04:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_11SEP2000:16:04:00.000	Bag Seine	0.03	hectares	120 seconds	2000-09-11 16:04:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.151389	-97.119444	WGS84	100	Handheld GPS
Station_64_Date_20JUL2007:13:23:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_20JUL2007:13:23:00.000	Bag Seine	0.03	hectares	120 seconds	2007-07-20 13:23:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.151389	-97.120278	WGS84	100	Handheld GPS
Station_64_Date_27JUN1990:08:39:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_27JUN1990:08:39:00.000	Bag Seine	0.03	hectares	120 seconds	1990-06-27 08:39:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.151389	-97.120833	WGS84	100	Handheld GPS
Station_64_Date_28MAY1991:15:59:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_28MAY1991:15:59:00.000	Bag Seine	0.03	hectares	120 seconds	1991-05-28 15:59:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.6	28.151389	-97.120833	WGS84	100	Handheld GPS
Station_64_Date_23JUN2001:11:53:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_23JUN2001:11:53:00.000	Bag Seine	0.03	hectares	120 seconds	2001-06-23 11:53:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.151667	-97.120278	WGS84	100	Handheld GPS
Station_64_Date_13AUG2002:11:47:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_13AUG2002:11:47:00.000	Bag Seine	0.03	hectares	120 seconds	2002-08-13 11:47:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.7	28.152222	-97.119167	WGS84	100	Handheld GPS
Station_64_Date_14SEP2004:17:01:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_14SEP2004:17:01:00.000	Bag Seine	0.03	hectares	120 seconds	2004-09-14 17:01:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.7	28.152222	-97.119167	WGS84	100	Handheld GPS
Station_64_Date_17OCT2005:16:31:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_17OCT2005:16:31:00.000	Bag Seine	0.03	hectares	120 seconds	2005-10-17 16:31:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.152222	-97.119167	WGS84	100	Handheld GPS
Station_64_Date_17JUL2006:08:38:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_17JUL2006:08:38:00.000	Bag Seine	0.03	hectares	120 seconds	2006-07-17 08:38:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.152222	-97.119444	WGS84	100	Handheld GPS
Station_64_Date_28APR1999:11:54:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_28APR1999:11:54:00.000	Bag Seine	0.03	hectares	120 seconds	1999-04-28 11:54:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.6	28.1525	-97.117222	WGS84	100	Handheld GPS
Station_64_Date_20AUG1985:10:46:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_20AUG1985:10:46:00.000	Bag Seine	0.03	hectares	60 seconds	1985-08-20 10:46:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.3	28.152778	-97.118056	WGS84	100	Handheld GPS
Station_64_Date_24JUN1992:10:30:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_24JUN1992:10:30:00.000	Bag Seine	0.03	hectares	120 seconds	1992-06-24 10:30:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.152778	-97.118056	WGS84	100	Handheld GPS
Station_64_Date_19SEP1994:16:45:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_19SEP1994:16:45:00.000	Bag Seine	0.03	hectares	120 seconds	1994-09-19 16:45:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.152778	-97.118056	WGS84	100	Handheld GPS
Station_64_Date_14FEB2005:10:29:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_14FEB2005:10:29:00.000	Bag Seine	0.03	hectares	120 seconds	2005-02-14 10:29:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.152778	-97.118889	WGS84	100	Handheld GPS
Station_64_Date_07AUG1986:09:48:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_07AUG1986:09:48:00.000	Bag Seine	0.03	hectares	60 seconds	1986-08-07 09:48:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.152778	-97.120833	WGS84	100	Handheld GPS
Station_64_Date_27JUN2006:09:28:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_27JUN2006:09:28:00.000	Bag Seine	0.03	hectares	120 seconds	2006-06-27 09:28:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.153056	-97.117778	WGS84	100	Handheld GPS
Station_64_Date_16MAR1999:10:01:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_64_Date_16MAR1999:10:01:00.000	Bag Seine	0.03	hectares	120 seconds	1999-03-16 10:01:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.153333	-97.116944	WGS84	100	Handheld GPS
Station_65_Date_27JUN1990:08:21:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_27JUN1990:08:21:00.000	Bag Seine	0.03	hectares	120 seconds	1990-06-27 08:21:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.152778	-97.116667	WGS84	100	Handheld GPS
Station_65_Date_16JUL1996:09:01:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_16JUL1996:09:01:00.000	Bag Seine	0.03	hectares	120 seconds	1996-07-16 09:01:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.154167	-97.116667	WGS84	100	Handheld GPS
Station_65_Date_25SEP1991:15:22:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_25SEP1991:15:22:00.000	Bag Seine	0.03	hectares	120 seconds	1991-09-25 15:22:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.155556	-97.113889	WGS84	100	Handheld GPS
Station_65_Date_05JUN1997:11:52:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_05JUN1997:11:52:00.000	Bag Seine	0.03	hectares	180 seconds	1997-06-05 11:52:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.155556	-97.113889	WGS84	100	Handheld GPS
Station_65_Date_17JUL1997:12:07:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_17JUL1997:12:07:00.000	Bag Seine	0.03	hectares	120 seconds	1997-07-17 12:07:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.155556	-97.115278	WGS84	100	Handheld GPS
Station_65_Date_20SEP2005:17:21:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_20SEP2005:17:21:00.000	Bag Seine	0.03	hectares	120 seconds	2005-09-20 17:21:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.156944	-97.111111	WGS84	100	Handheld GPS
Station_65_Date_11APR2002:10:56:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_11APR2002:10:56:00.000	Bag Seine	0.03	hectares	120 seconds	2002-04-11 10:56:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.157222	-97.111667	WGS84	100	Handheld GPS
Station_65_Date_19MAR1992:12:12:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_19MAR1992:12:12:00.000	Bag Seine	0.03	hectares	120 seconds	1992-03-19 12:12:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.158333	-97.106944	WGS84	100	Handheld GPS
Station_65_Date_08AUG1995:13:07:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_08AUG1995:13:07:00.000	Bag Seine	0.03	hectares	120 seconds	1995-08-08 13:07:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.158333	-97.106944	WGS84	100	Handheld GPS
Station_65_Date_19AUG1991:09:20:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_19AUG1991:09:20:00.000	Bag Seine	0.03	hectares	120 seconds	1991-08-19 09:20:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.158333	-97.108333	WGS84	100	Handheld GPS
Station_65_Date_09JUN1993:18:40:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_09JUN1993:18:40:00.000	Bag Seine	0.03	hectares	120 seconds	1993-06-09 18:40:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.7	28.158333	-97.108333	WGS84	100	Handheld GPS
Station_65_Date_24APR1990:11:26:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_24APR1990:11:26:00.000	Bag Seine	0.03	hectares	120 seconds	1990-04-24 11:26:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.7	28.158333	-97.109722	WGS84	100	Handheld GPS
Station_65_Date_06JUL1995:12:42:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_06JUL1995:12:42:00.000	Bag Seine	0.03	hectares	120 seconds	1995-07-06 12:42:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.158333	-97.109722	WGS84	100	Handheld GPS
Station_65_Date_16MAY2005:16:42:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_16MAY2005:16:42:00.000	Bag Seine	0.03	hectares	120 seconds	2005-05-16 16:42:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.158611	-97.107222	WGS84	100	Handheld GPS
Station_65_Date_18DEC2001:10:53:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_18DEC2001:10:53:00.000	Bag Seine	0.03	hectares	120 seconds	2001-12-18 10:53:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.159167	-97.107222	WGS84	100	Handheld GPS
Station_65_Date_07APR1987:10:56:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_07APR1987:10:56:00.000	Bag Seine	0.03	hectares	120 seconds	1987-04-07 10:56:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.1	28.159722	-97.104167	WGS84	100	Handheld GPS
Station_65_Date_28APR2003:10:22:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_28APR2003:10:22:00.000	Bag Seine	0.03	hectares	120 seconds	2003-04-28 10:22:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.160556	-97.105556	WGS84	100	Handheld GPS
Station_65_Date_02NOV1998:14:54:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_02NOV1998:14:54:00.000	Bag Seine	0.03	hectares	120 seconds	1998-11-02 14:54:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.160833	-97.104167	WGS84	100	Handheld GPS
Station_65_Date_20OCT1994:11:15:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_20OCT1994:11:15:00.000	Bag Seine	0.03	hectares	120 seconds	1994-10-20 11:15:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.161111	-97.101389	WGS84	100	Handheld GPS
Station_65_Date_20JUL2007:14:00:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_65_Date_20JUL2007:14:00:00.000	Bag Seine	0.03	hectares	120 seconds	2007-07-20 14:00:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.163056	-97.1	WGS84	100	Handheld GPS
Station_66_Date_14JUN2000:08:51:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_14JUN2000:08:51:00.000	Bag Seine	0.03	hectares	120 seconds	2000-06-14 08:51:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.4	28.1625	-97.099167	WGS84	100	Handheld GPS
Station_66_Date_21AUG2003:10:16:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_21AUG2003:10:16:00.000	Bag Seine	0.03	hectares	120 seconds	2003-08-21 10:16:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.1625	-97.099722	WGS84	100	Handheld GPS
Station_66_Date_11NOV1997:13:44:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_11NOV1997:13:44:00.000	Bag Seine	0.03	hectares	120 seconds	1997-11-11 13:44:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.1625	-97.1	WGS84	100	Handheld GPS
Station_66_Date_17AUG1998:12:51:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_17AUG1998:12:51:00.000	Bag Seine	0.03	hectares	120 seconds	1998-08-17 12:51:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.1625	-97.1	WGS84	100	Handheld GPS
Station_66_Date_05AUG1987:13:21:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_05AUG1987:13:21:00.000	Bag Seine	0.03	hectares	120 seconds	1987-08-05 13:21:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.163889	-97.095833	WGS84	100	Handheld GPS
Station_66_Date_09JUL1987:09:43:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_09JUL1987:09:43:00.000	Bag Seine	0.03	hectares	120 seconds	1987-07-09 09:43:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.163889	-97.095833	WGS84	100	Handheld GPS
Station_66_Date_23DEC1993:13:09:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_23DEC1993:13:09:00.000	Bag Seine	0.03	hectares	120 seconds	1993-12-23 13:09:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.163889	-97.095833	WGS84	100	Handheld GPS
Station_66_Date_13DEC2005:13:06:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_13DEC2005:13:06:00.000	Bag Seine	0.03	hectares	120 seconds	2005-12-13 13:06:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.4	28.163889	-97.096944	WGS84	100	Handheld GPS
Station_66_Date_13JUN1996:10:10:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_13JUN1996:10:10:00.000	Bag Seine	0.03	hectares	120 seconds	1996-06-13 10:10:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.163889	-97.098611	WGS84	100	Handheld GPS
Station_66_Date_06MAY1996:12:26:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_06MAY1996:12:26:00.000	Bag Seine	0.03	hectares	120 seconds	1996-05-06 12:26:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.163889	-97.098611	WGS84	100	Handheld GPS
Station_66_Date_23JUN1998:08:01:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_23JUN1998:08:01:00.000	Bag Seine	0.03	hectares	180 seconds	1998-06-23 08:01:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.163889	-97.098611	WGS84	100	Handheld GPS
Station_66_Date_07DEC1998:13:45:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_07DEC1998:13:45:00.000	Bag Seine	0.03	hectares	180 seconds	1998-12-07 13:45:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.164167	-97.094167	WGS84	100	Handheld GPS
Station_66_Date_11APR2002:11:24:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_66_Date_11APR2002:11:24:00.000	Bag Seine	0.03	hectares	120 seconds	2002-04-11 11:24:00	Copano Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.164722	-97.097778	WGS84	100	Handheld GPS
